ReportDate,API_WELLNO,FileNo,Company,WellName,Quarter,Section,Township,Range,County,FieldName,Pool,Oil,Wtr,Days,Runs,Gas,GasSold,Flared,Lat,Long
04/2018,33023004020000.0,13077.0,"CONDOR PETROLEUM, INC.",OVERLEE     2,NWSE,25.0,160.0,95.0,DIV,NORTH TIOGA,MADISON,398.0,1554.0,23.0,605.0,38.0,38.0,0.0,48.653146,-102.893367
04/2018,33013012020000.0,12574.0,"CONDOR PETROLEUM, INC.",OVERLEE-BND     1A,NESE,29.0,160.0,94.0,BRK,NORTH TIOGA,MADISON,290.0,6780.0,29.0,292.0,539.0,539.0,0.0,48.652757,-102.845098
04/2018,33013012590000.0,13633.0,"CONDOR PETROLEUM, INC.",PETERSON     18-1,NESE,18.0,159.0,94.0,BRK,NORTH TIOGA,MADISON,97.0,349.0,15.0,143.0,271.0,271.0,0.0,48.595687,-102.866149
04/2018,33013012610000.0,13669.0,"CONDOR PETROLEUM, INC.",PETERSON     18-2,NWNE,18.0,159.0,94.0,BRK,NORTH TIOGA,MADISON,90.0,1565.0,30.0,188.0,140.0,140.0,0.0,48.60149,-102.871065
04/2018,33013002660000.0,2276.0,"CONDOR PETROLEUM, INC.",STATE MOBERG 1-17     1,SWSE,17.0,159.0,94.0,BRK,NORTH TIOGA,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.591649,-102.850392
04/2018,33013012100000.0,12745.0,"CONDOR PETROLEUM, INC.",WOLD     32-1,NENW,32.0,160.0,94.0,BRK,NORTH TIOGA,MADISON,106.0,3269.0,28.0,143.0,107.0,0.0,0.0,48.646348,-102.855619
04/2018,33013000520000.0,1483.0,"EAGLE OPERATING, INC.",AUGUST MOBERG     1 P-6,NESW,21.0,159.0,94.0,BRK,NORTH TIOGA,MADISON,3.0,0.0,10.0,0.0,0.0,0.0,0.0,48.580706,-102.833952
04/2018,33013011930000.0,12366.0,"ENDURO OPERATING, LLC",WOLD     1,SWSE,31.0,160.0,94.0,BRK,NORTH TIOGA,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.635559,-102.872549
04/2018,33023004550000.0,15203.0,"ENDURO OPERATING, LLC",STATE     1-36H,NESE,36.0,160.0,95.0,DIV,NORTH TIOGA,STONEWALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.637412,-102.8876
04/2018,33013011720000.0,12062.0,"ENDURO OPERATING, LLC",STROMBECK     1,SWSW,31.0,160.0,94.0,BRK,NORTH TIOGA,STONEWALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.634958,-102.882469
04/2018,33013011720000.0,12062.0,"ENDURO OPERATING, LLC",STROMBECK     1,SWSW,31.0,160.0,94.0,BRK,NORTH TIOGA,WINNIPEGOSIS,18.0,0.0,4.0,0.0,8.0,0.0,0.0,48.634958,-102.882469
04/2018,33013011740000.0,12109.0,"PETRO-HUNT, L.L.C.",SPANGRUD     1,SESW,20.0,160.0,94.0,BRK,NORTH TIOGA,WINNIPEGOSIS,429.0,67.0,29.0,544.0,766.0,557.0,0.0,48.664994,-102.856001
04/2018,33053036380000.0,20973.0,"CONTINENTAL RESOURCES, INC.",DURHAM    1-2H,LOT3,2.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,304.0,365.0,30.0,351.0,1098.0,1098.0,0.0,47.9340804697072,-103.319565004178
04/2018,33053046210000.0,24490.0,"CONTINENTAL RESOURCES, INC.",DURHAM   4-2H,LOT2,2.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2108.0,2067.0,30.0,2230.0,5649.0,5609.0,40.0,47.9337614852383,-103.312120945709
04/2018,33053042800000.0,23477.0,"CONTINENTAL RESOURCES, INC.",DURHAM  2-2H,LOT4,2.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1721.0,1093.0,30.0,1539.0,3721.0,3721.0,0.0,47.9347503122197,-103.321105349799
04/2018,33053047430000.0,24834.0,"CONTINENTAL RESOURCES, INC.",DURHAM  3X-2H,LOT4,2.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1301.0,804.0,30.0,1312.0,2778.0,2778.0,0.0,47.9345492793605,-103.320886170371
04/2018,33053046220000.0,24491.0,"CONTINENTAL RESOURCES, INC.",DURHAM  5-2H,LOT2,2.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2313.0,2276.0,30.0,2209.0,6340.0,6240.0,100.0,47.9337622540065,-103.312304681298
04/2018,33053060460000.0,28736.0,"CONTINENTAL RESOURCES, INC.",DURHAM  6-2H1,LOT1,2.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2997.0,3739.0,30.0,2555.0,7676.0,7676.0,0.0,47.9338834909305,-103.308521625389
04/2018,33053060450000.0,28735.0,"CONTINENTAL RESOURCES, INC.",DURHAM  7-2H,LOT1,2.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,4171.0,3185.0,30.0,3730.0,13632.0,13532.0,100.0,47.9338882051043,-103.308337965689
04/2018,33053041830000.0,23086.0,"CONTINENTAL RESOURCES, INC.",NORFOLK   2-1H,LOT1,1.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,6759.0,6521.0,30.0,6514.0,13444.0,4622.0,8822.0,47.9335203439793,-103.28454527228
04/2018,33053041840000.0,23087.0,"CONTINENTAL RESOURCES, INC.",NORFOLK   3-1H,LOT1,1.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2167.0,6826.0,30.0,2079.0,3944.0,1038.0,2906.0,47.9335813022322,-103.284700402712
04/2018,33053072830000.0,32034.0,"CONTINENTAL RESOURCES, INC.",NORFOLK  10-1H1,LOT3,1.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2550.0,7236.0,30.0,2590.0,7883.0,7883.0,0.0,47.9330273194928,-103.293811794041
04/2018,33053072820000.0,32033.0,"CONTINENTAL RESOURCES, INC.",NORFOLK  11-1H,LOT3,1.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,5489.0,8257.0,21.0,5281.0,19080.0,19080.0,0.0,47.9330267725598,-103.293681137805
04/2018,33053035550000.0,20676.0,"CONTINENTAL RESOURCES, INC.",NORFOLK  1-1H,LOT2,1.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1294.0,1373.0,30.0,1236.0,3445.0,2272.0,1173.0,47.9339595568078,-103.290583112003
04/2018,33053046340000.0,24508.0,"CONTINENTAL RESOURCES, INC.",NORFOLK  4-1H,LOT3,1.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2705.0,2908.0,30.0,2575.0,17808.0,17808.0,0.0,47.9336167188408,-103.297090251235
04/2018,33053046330000.0,24507.0,"CONTINENTAL RESOURCES, INC.",NORFOLK  5-1H,LOT3,1.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1128.0,3580.0,30.0,985.0,6549.0,6549.0,0.0,47.9336159497162,-103.296906515904
04/2018,33053061350000.0,28999.0,"CONTINENTAL RESOURCES, INC.",NORFOLK  6-1H1,LOT4,1.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1961.0,3385.0,30.0,1754.0,8357.0,7957.0,400.0,47.9337242584737,-103.299859858282
04/2018,33053061360000.0,29000.0,"CONTINENTAL RESOURCES, INC.",NORFOLK  7-1H,LOT4,1.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,5818.0,5071.0,30.0,5727.0,27132.0,27132.0,0.0,47.9337250275983,-103.300043593613
04/2018,33053072850000.0,32036.0,"CONTINENTAL RESOURCES, INC.",NORFOLK  8-1H1,LOT3,1.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2331.0,6691.0,30.0,2464.0,12108.0,12108.0,0.0,47.9330256718879,-103.294073068569
04/2018,33053072840000.0,32035.0,"CONTINENTAL RESOURCES, INC.",NORFOLK  9-1H,LOT3,1.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2536.0,5259.0,30.0,2489.0,14289.0,14289.0,0.0,47.9330251249548,-103.293942412333
04/2018,33053038040000.0,21600.0,"CONTINENTAL RESOURCES, INC.",ROCHESTER   1-24H,SESW,24.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1890.0,1249.0,30.0,1874.0,3896.0,3667.0,0.0,47.8777513681187,-103.297164743801
04/2018,33053043770000.0,23748.0,"CONTINENTAL RESOURCES, INC.",ROCHESTER  2-24H,SWSW,24.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,5434.0,6159.0,30.0,5510.0,19111.0,18661.0,0.0,47.877806296994,-103.300457393842
04/2018,33053043760000.0,23747.0,"CONTINENTAL RESOURCES, INC.",ROCHESTER  3-24H,SWSW,24.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2958.0,4975.0,26.0,2641.0,5731.0,5341.0,0.0,47.8778055270955,-103.300273815836
04/2018,33053043790000.0,23750.0,"CONTINENTAL RESOURCES, INC.",ROCHESTER  4-24H,SWSE,24.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,3370.0,3619.0,30.0,3355.0,16772.0,16532.0,0.0,47.8779114913783,-103.289589348293
04/2018,33053043780000.0,23749.0,"CONTINENTAL RESOURCES, INC.",ROCHESTER  5-24H1,SWSE,24.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2707.0,3204.0,30.0,2472.0,8882.0,8642.0,0.0,47.8779122611853,-103.289772904491
04/2018,33053052820000.0,26476.0,"CONTINENTAL RESOURCES, INC.",ROCHESTER FEDERAL  6-24H,SWSE,24.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,842.0,1369.0,30.0,909.0,3135.0,2899.0,0.0,47.8779099517643,-103.289222235895
04/2018,33053052830000.0,26477.0,"CONTINENTAL RESOURCES, INC.",ROCHESTER FEDERAL  7-24H1,SWSE,24.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2644.0,3425.0,30.0,2560.0,8805.0,8565.0,0.0,47.8779107215713,-103.289405792094
04/2018,33053072470000.0,31919.0,OASIS PETROLEUM NORTH AMERICA LLC,JOHNSRUD FEDERAL  5198 11-18 3BX,LOT1,18.0,151.0,98.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,5141.0,9324.0,30.0,5140.0,38425.0,31567.0,6558.0,47.9038012820637,-103.281039310341
04/2018,33053034870000.0,20459.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR  23-14H,NWNE,26.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8764014942143,-103.31270105746
04/2018,33053034880000.0,20460.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR  26-35H,NWNE,26.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,7966.0,7563.0,30.0,7726.0,37285.0,36985.0,0.0,47.8764007410002,-103.313517164932
04/2018,33053071090000.0,31629.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR N  5199 41-23 2B,SWSW,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,13911.0,16612.0,30.0,13923.0,59545.0,46098.0,13237.0,47.8781925229027,-103.320580741888
04/2018,33053071100000.0,31630.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR N  5199 41-23 3T,SWSW,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2726.0,9448.0,30.0,2738.0,23549.0,10102.0,13237.0,47.878192647141,-103.320446129752
04/2018,33053071110000.0,31631.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR N  5199 42-23 4B,SESW,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,8481.0,16279.0,30.0,8490.0,56340.0,42893.0,13237.0,47.8781927713792,-103.320311517616
04/2018,33053071120000.0,31632.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR N  5199 42-23 5T,SESW,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,7788.0,16409.0,30.0,7780.0,58613.0,45166.0,13237.0,47.8781928956175,-103.32017690548
04/2018,33053071130000.0,31633.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR N  5199 42-23 6B,SESW,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,8146.0,12677.0,30.0,8154.0,43897.0,30450.0,13237.0,47.8779879618494,-103.316486710446
04/2018,33053071140000.0,31634.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR N  5199 42-23 7T,SESW,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,11651.0,13441.0,30.0,11669.0,48708.0,35261.0,13237.0,47.8779880860877,-103.31635209831
04/2018,33053071190000.0,31640.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR N  5199 43-23 8T,SWSE,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,16539.0,22267.0,30.0,16406.0,50445.0,44443.0,5682.0,47.8779271930843,-103.311044636077
04/2018,33053071200000.0,31642.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR N  5199 43-23 9B,SWSE,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,7752.0,15417.0,21.0,7717.0,30587.0,24681.0,5682.0,47.877927317326,-103.310910020142
04/2018,33053071210000.0,31643.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR N  5199 44-23 10T,SESE,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,4382.0,10412.0,30.0,4350.0,32901.0,26899.0,5682.0,47.8779075589986,-103.30558628115
04/2018,33053071220000.0,31644.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR N FEDERAL  5199 44-23 11BX,SESE,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,12157.0,15685.0,30.0,12157.0,59450.0,36844.0,22126.0,47.8779076832404,-103.305451665215
04/2018,33053071230000.0,31645.0,OASIS PETROLEUM NORTH AMERICA LLC,LAWLAR N FEDERAL  5199 44-23 12TX,SESE,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,10710.0,17317.0,30.0,10710.0,61242.0,38636.0,22126.0,47.8779078074821,-103.30531704928
04/2018,33053075730000.0,32615.0,OASIS PETROLEUM NORTH AMERICA LLC,OYLOE  5199 14-26 10T,NENE,26.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8763916251047,-103.30557293439
04/2018,33053075740000.0,32616.0,OASIS PETROLEUM NORTH AMERICA LLC,OYLOE  5199 14-26 11B,NENE,26.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,28656.0,31909.0,30.0,28689.0,47749.0,47509.0,0.0,47.876391749385,-103.305438276657
04/2018,33053075750000.0,32617.0,OASIS PETROLEUM NORTH AMERICA LLC,OYLOE  5199 14-26 12TX,NENE,26.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,21695.0,16858.0,30.0,21695.0,58157.0,12364.0,45493.0,47.8763918736653,-103.305303618924
04/2018,33053076510000.0,32768.0,OASIS PETROLEUM NORTH AMERICA LLC,OYLOE  5199 42-23 2B,SESW,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,19857.0,16758.0,30.0,19857.0,50781.0,50571.0,0.0,47.8780839201713,-103.319443415788
04/2018,33053076520000.0,32769.0,OASIS PETROLEUM NORTH AMERICA LLC,OYLOE  5199 42-23 3T,SESW,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,7391.0,15358.0,30.0,7391.0,29276.0,29066.0,0.0,47.8780840444095,-103.319308803652
04/2018,33053076530000.0,32770.0,OASIS PETROLEUM NORTH AMERICA LLC,OYLOE  5199 42-23 4B,SESW,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,12175.0,18190.0,30.0,12175.0,35364.0,35154.0,0.0,47.8780841686478,-103.319174191516
04/2018,33053076540000.0,32771.0,OASIS PETROLEUM NORTH AMERICA LLC,OYLOE  5199 42-23 5T,SESW,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2399.0,6778.0,30.0,2399.0,85552.0,9469.0,75873.0,47.878084292886,-103.319039579381
04/2018,33053076550000.0,32772.0,OASIS PETROLEUM NORTH AMERICA LLC,OYLOE  5199 42-23 6B,SESW,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,12258.0,14985.0,30.0,12258.0,38347.0,38137.0,0.0,47.8780844171242,-103.318904967245
04/2018,33053076480000.0,32760.0,OASIS PETROLEUM NORTH AMERICA LLC,OYLOE  5199 42-23 7T,SESW,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,10528.0,12370.0,30.0,10528.0,33424.0,33214.0,0.0,47.8779882103259,-103.316217486174
04/2018,33053075260000.0,32555.0,OASIS PETROLEUM NORTH AMERICA LLC,OYLOE  5199 43-23 8T,SWSE,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,4442.0,8096.0,30.0,4456.0,105788.0,12497.0,93051.0,47.8779274415678,-103.310775404207
04/2018,33053075270000.0,32556.0,OASIS PETROLEUM NORTH AMERICA LLC,OYLOE  5199 43-23 9B,SWSE,23.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,32372.0,28395.0,30.0,32396.0,48755.0,48515.0,0.0,47.8779275658096,-103.310640788272
04/2018,33053076440000.0,32752.0,OASIS PETROLEUM NORTH AMERICA LLC,WHITE  5198 11-18 8TX,LOT1,18.0,151.0,98.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,27396.0,22979.0,30.0,27396.0,93588.0,82728.0,10200.0,47.9039054515465,-103.280206962043
04/2018,33053043060000.0,23536.0,"SLAWSON EXPLORATION COMPANY, INC.",GABRIEL  2-36-25H,SESE,36.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1015.0,575.0,23.0,1125.0,2671.0,2373.0,73.0,47.8486806754131,-103.285440129544
04/2018,33053036970000.0,21250.0,"SLAWSON EXPLORATION COMPANY, INC.",GABRIEL  3-36-25H,SWSE,36.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8486353786546,-103.290576690188
04/2018,33053036900000.0,21208.0,XTO ENERGY INC.,JORE  34-22NWH,SWSE,22.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1426.0,703.0,30.0,1657.0,4298.0,1543.0,2462.0,47.8780266119229,-103.334871081968
04/2018,33053033500000.0,19892.0,XTO ENERGY INC.,LAWLAR  34-10NWH,SW-SE,10.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,660.0,692.0,8.0,451.0,2714.0,811.0,1834.0,47.9069923290333,-103.332732014532
04/2018,33053042770000.0,23469.0,XTO ENERGY INC.,LAWLAR  41-15SEH,NENE,15.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,3215.0,1573.0,30.0,3457.0,6828.0,6620.0,0.0,47.9050301275394,-103.328697131918
04/2018,33053042780000.0,23470.0,XTO ENERGY INC.,LAWLAR  41-15SH,NENE,15.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,977.0,778.0,30.0,931.0,2407.0,2223.0,0.0,47.9051400662475,-103.328769814581
04/2018,33053044110000.0,23839.0,XTO ENERGY INC.,LEISETH  24X-22E,SESW,22.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1011.0,2367.0,30.0,930.0,2474.0,544.0,1740.0,47.8784540210838,-103.338024151964
04/2018,33053044120000.0,23840.0,XTO ENERGY INC.,LEISETH  24X-22F,SESW,22.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,0.0,0.0,1.0,192.0,1.0,0.0,1.0,47.8784530775692,-103.337840595487
04/2018,33053035000000.0,20498.0,XTO ENERGY INC.,LOOMER  34-4NWH,SWSE,4.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1099.0,635.0,30.0,1210.0,4057.0,3390.0,191.0,47.9211641058546,-103.352488758214
04/2018,33053049060000.0,25301.0,XTO ENERGY INC.,LOUISE  31X-9C,NWNE,9.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1943.0,1333.0,30.0,1889.0,8052.0,7869.0,0.0,47.9194236011879,-103.352956631321
04/2018,33053049070000.0,25302.0,XTO ENERGY INC.,LOUISE  31X-9D,NWNE,9.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,3116.0,1525.0,30.0,3214.0,11714.0,5706.0,5831.0,47.9194234880287,-103.35271175475
04/2018,33053058980000.0,28290.0,XTO ENERGY INC.,RIECKHOFF  21X-3A,LOT3,3.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2320.0,1132.0,29.0,2332.0,4357.0,4202.0,0.0,47.933955594385,-103.340159936555
04/2018,33053058640000.0,28217.0,XTO ENERGY INC.,RIECKHOFF  21X-3B,LOT3,3.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2919.0,1379.0,30.0,2787.0,6218.0,5637.0,426.0,47.9339558242709,-103.33991499314
04/2018,33053060090000.0,28577.0,XTO ENERGY INC.,RIECKHOFF  21X-3E,LOT3,3.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,2041.0,1714.0,30.0,1975.0,7205.0,7007.0,0.0,47.933955479442,-103.340282408263
04/2018,33053058650000.0,28218.0,XTO ENERGY INC.,RIECKHOFF  21X-3F,LOT3,3.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,746.0,789.0,19.0,704.0,983.0,516.0,389.0,47.9339557093279,-103.340037464847
04/2018,33053058630000.0,28216.0,XTO ENERGY INC.,RIECKHOFF  21X-3G,LOT3,3.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1367.0,2314.0,19.0,1191.0,3911.0,2582.0,1206.0,47.9339559392138,-103.339792521432
04/2018,33053068410000.0,31004.0,XTO ENERGY INC.,RITA  44X-34HXE,SESE,34.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,4458.0,7157.0,29.0,4060.0,8158.0,8118.0,0.0,47.8488600715936,-103.330464385697
04/2018,33053044890000.0,24105.0,XTO ENERGY INC.,STENBERG  14-10SEH,SWSW,10.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1698.0,1176.0,30.0,1540.0,6737.0,5311.0,1236.0,47.9070353264434,-103.343059540414
04/2018,33053044880000.0,24104.0,XTO ENERGY INC.,STENBERG  14-10SWH,SWSW,10.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,1683.0,603.0,30.0,1736.0,5609.0,5426.0,0.0,47.9070362478008,-103.343243197668
04/2018,33053029150000.0,17426.0,XTO ENERGY INC.,STENBERG  31-9H,NWNE,9.0,151.0,99.0,MCK,NORTH TOBACCO GARDEN,BAKKEN,210.0,650.0,12.0,0.0,522.0,189.0,185.0,47.9198918751595,-103.357833756359
04/2018,33009008730000.0,3840.0,"ENDURO OPERATING, LLC",FEDERAL-WILDLIFE     1,SWSE,1.0,163.0,80.0,BOT,NORTH WESTHOPE,MADISON,203.0,887.0,30.0,271.0,0.0,0.0,0.0,48.969148,-100.978837
04/2018,33009014380000.0,8241.0,"ENDURO OPERATING, LLC",FEDERAL-WILDLIFE     2,SESE,1.0,163.0,80.0,BOT,NORTH WESTHOPE,MADISON,153.0,372.0,30.0,310.0,0.0,0.0,0.0,48.968599,-100.976374
04/2018,33009001330000.0,1230.0,"ENDURO OPERATING, LLC",HENDERSON-UCLI     4,NWSE,1.0,163.0,80.0,BOT,NORTH WESTHOPE,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.973041,-100.978784
04/2018,33009020970000.0,15681.0,"ENDURO OPERATING, LLC",MALLARD  H-1,SWNE,1.0,163.0,80.0,BOT,NORTH WESTHOPE,MADISON,592.0,3802.0,29.0,793.0,406.0,0.0,406.0,48.9766479739978,-100.977739682489
04/2018,33009009130000.0,3965.0,"ENDURO OPERATING, LLC",MALLARD-GOVT.     9-1,NESE,1.0,163.0,80.0,BOT,NORTH WESTHOPE,MADISON,244.0,1629.0,30.0,396.0,0.0,0.0,0.0,48.972373,-100.975377
04/2018,33009007220000.0,3275.0,"ENDURO OPERATING, LLC",NORTH WESTHOPE-MADISON UNIT     A-8,NWSE,36.0,164.0,80.0,BOT,NORTH WESTHOPE,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.986664,-100.97935
04/2018,33009000820000.0,925.0,"ENDURO OPERATING, LLC",NORTH WESTHOPE-MADISON UNIT     C-5,NENE,2.0,163.0,80.0,BOT,NORTH WESTHOPE,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.980233,-100.995169
04/2018,33009016340000.0,10462.0,"ENDURO OPERATING, LLC",NORTH WESTHOPE-MADISON UNIT     GB-2R,SWNE,35.0,164.0,80.0,BOT,NORTH WESTHOPE,MADISON,34.0,4474.0,19.0,0.0,0.0,0.0,0.0,48.990511,-101.00132
04/2018,33009022340000.0,20681.0,"ENDURO OPERATING, LLC",NWMU  A-10H,SESE,36.0,164.0,80.0,BOT,NORTH WESTHOPE,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9817731663066,-100.973193042141
04/2018,33009022330000.0,20673.0,"ENDURO OPERATING, LLC",NWMU  A-11H,SENW,36.0,164.0,80.0,BOT,NORTH WESTHOPE,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9892424824904,-100.986870888339
04/2018,33013017260000.0,26033.0,CORNERSTONE NATURAL RESOURCES LLC,HINDS  C-0631-6190,SWSE,6.0,161.0,90.0,BRK,NORTHEAST FOOTHILLS,BAKKEN,923.0,5198.0,30.0,1065.0,1284.0,1134.0,0.0,48.7934415806481,-102.400819244734
04/2018,33013015090000.0,19245.0,CORNERSTONE NATURAL RESOURCES LLC,LINDA HINDS  8-7H,SESE,7.0,161.0,90.0,BRK,NORTHEAST FOOTHILLS,BAKKEN,452.0,1448.0,30.0,672.0,493.0,343.0,0.0,48.7788566813131,-102.393326245132
04/2018,33013006910000.0,4387.0,CORNERSTONE NATURAL RESOURCES LLC,NORTH AMERICAN ROYALTIES     1,SWSW,6.0,161.0,90.0,BRK,NORTHEAST FOOTHILLS,MADISON,164.0,0.0,30.0,184.0,582.0,432.0,0.0,48.794557,-102.411622
04/2018,33013007190000.0,5056.0,"ENDURO OPERATING, LLC",A. CHREST     1,SESE,4.0,161.0,91.0,BRK,NORTHEAST FOOTHILLS,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.794629,-102.48274
04/2018,33013003320000.0,2461.0,"ENDURO OPERATING, LLC",BEARD     1,SWSW,7.0,161.0,91.0,BRK,NORTHEAST FOOTHILLS,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.779622,-102.542961
04/2018,33013008470000.0,8462.0,"ENDURO OPERATING, LLC",BEARD     2,NESW,7.0,161.0,91.0,BRK,NORTHEAST FOOTHILLS,MADISON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.784006,-102.537628
