UWI,START_DATE,OIL,GAS,WATER
TR107,01-FEB-11,39635,21410,721
ON798,01-JUL-12,22089,16866,2419
ON369,01-MAY-91,95992,57077,0
DS652,01-DEC-98,61493,31891,0
AB344,01-DEC-92,43217,36907,200
AB560,01-JUL-02,36858,25487,0
CC435,01-JAN-99,4229,2564,542
RK153,01-MAY-94,20031,22355,0
YP181,01-JAN-83,405410,351000,0
TF267,01-JUL-79,62261,57200,0
DS416,01-AUG-03,29484,8999,8065
TF573,01-DEC-05,27818,11031,7041
TR455,01-JUL-05,22129,15818,25
BR836,01-DEC-10,8590,3962,150
DS698,01-APR-80,70380,64640,0
CC636,01-APR-90,42536,24567,704
CC482,01-AUG-85,74662,51383,75
DS416,01-FEB-88,4827,2431,0
YP676,01-JUN-94,60122,33277,32723
RK171,01-JUL-04,32877,24716,545
AB625,01-JUL-14,46068,20608,0
TF611,01-JAN-14,29238,14951,110
TF149,01-NOV-96,24009,28190,56
CC504,01-APR-93,60500,50518,15980
CC636,01-FEB-94,33253,20757,1369
ON369,01-FEB-76,9329,9990,0
TR843,01-AUG-86,26588,16156,0
YP821,01-OCT-89,84022,68452,0
CC154,01-JAN-91,46720,24019,0
BR819,01-NOV-76,367782,336140,0
TF695,01-APR-86,72054,36830,700
TR516,01-MAY-92,48331,33375,28
TF143,01-DEC-00,76417,54432,428
ON519,01-DEC-10,35611,32914,66
DS234,01-FEB-87,27178,20185,0
AB742,01-DEC-85,65724,52858,0
ON804,01-SEP-87,86781,85731,241
ON308,01-FEB-04,56600,50288,414
TF277,01-JAN-06,12297,6107,9
DS773,01-MAR-06,22977,23986,94
CC669,01-DEC-12,14297,7593,3403
TF149,01-JUN-96,43275,47862,30
DS720,01-FEB-87,20380,9892,0
AB590,01-NOV-98,65186,58830,3701
DS773,01-DEC-02,80103,86249,61
BR254,01-JAN-01,49134,17832,0
YP570,01-JUL-02,17962,16664,0
CC883,01-APR-06,29646,32072,5996
ON829,01-OCT-06,28230,9130,0
CC643,01-MAY-08,32936,16875,325
ON308,01-OCT-12,47219,18109,492
RK403,01-JUN-84,259425,256623,0
TF149,01-DEC-88,134272,96078,0
DS652,01-NOV-90,49050,27679,0
BR312,01-JUN-97,16544,15105,50
YP714,01-AUG-08,31126,12207,0
DS698,01-JUL-07,54883,42543,4083
TF222,01-OCT-14,19232,19743,3991
TF172,01-NOV-13,23360,4982,0
TR107,01-AUG-15,28345,23923,15467
RK345,01-OCT-90,77132,55099,0
RK539,01-OCT-95,35187,27856,0
YP821,01-SEP-94,28007,22744,96
ON893,01-AUG-01,34431,19165,760
DS698,01-APR-06,73808,57693,4791
RK789,01-SEP-06,40604,24209,0
YP181,01-JAN-97,30914,35719,408
CC872,01-OCT-88,79202,91288,25
ON369,01-APR-90,80569,47969,0
AB735,01-FEB-87,55458,36631,0
RK153,01-DEC-04,42639,53662,94
TF850,01-NOV-98,42520,31170,0
YP166,01-OCT-05,78034,33493,4
AB590,01-DEC-08,11870,5652,280
ON575,01-JUN-14,39500,25564,0
RK453,01-JUL-12,33147,24865,405
TF410,01-MAY-15,0,0,0
ON893,01-APR-88,9042,6331,0
TR387,01-JUL-97,5240,4731,30
ON804,01-OCT-90,102108,87876,192
CC479,01-NOV-97,54097,36529,482
TF611,01-DEC-07,36172,31584,38
RK514,01-NOV-01,35043,19385,27
AB119,01-JAN-13,48674,28844,3996
TF172,01-SEP-14,34543,25746,12407
TF222,01-MAR-14,29954,25364,4783
ON369,01-DEC-99,23794,22019,124
TF267,01-AUG-96,19793,20472,0
AB590,01-OCT-92,45331,32118,1012
YP471,01-MAY-93,66613,47900,0
DS150,01-MAY-09,33270,34839,3869
ON765,01-OCT-10,48290,39675,58
BR273,01-FEB-12,260,222,11
ON397,01-JAN-94,34637,19001,806
ON820,01-AUG-86,56914,51016,2505
CC462,01-DEC-99,29738,21749,1930
TR235,01-MAY-10,24688,17339,43
TR758,01-OCT-77,603947,553300,0
TR387,01-SEP-90,14088,9946,0
ON397,01-JUL-81,86359,62720,0
RK403,01-MAR-99,65008,50429,1969
DS241,01-DEC-98,109885,93443,0
CC479,01-MAR-92,43118,42391,745
DS496,01-AUG-06,74708,27364,12762
AB424,01-AUG-05,29619,6505,24
TF407,01-JUL-15,33146,18777,0
RK345,01-DEC-95,88992,69236,2221
AB590,01-APR-94,119926,119332,78
ON231,01-AUG-94,27716,21856,169
DS773,01-MAY-89,57822,33822,20
BR835,01-NOV-02,611,703,61
YP552,01-JAN-09,27519,8465,61
RK450,01-NOV-15,26277,15255,20281
TR797,01-SEP-15,0,0,0
AB752,01-JAN-15,46678,20933,2017
RK514,01-DEC-89,85763,47685,5
TF359,01-OCT-01,28804,31329,16652
TR753,01-FEB-07,29485,16441,1638
DS546,01-OCT-06,35839,17417,29
CC504,01-NOV-06,31991,31242,12280
TR336,01-APR-10,25856,23124,11715
BR772,01-NOV-86,38365,35018,0
RK403,01-DEC-99,21691,14319,0
ON231,01-OCT-08,28805,30454,4124
TF339,01-JUN-09,52156,47017,10507
YP109,01-MAY-12,42208,52024,0
AB141,01-DEC-14,15076,10030,1
AB406,01-SEP-11,58282,32334,421
AB590,01-FEB-92,138603,101562,410
BR710,01-APR-85,20751,11852,923
AB590,01-OCT-96,80142,70048,2282
ON820,01-MAR-85,37836,26720,0
DS234,01-JUL-86,36289,22378,0
AB742,01-OCT-97,78480,61721,0
CC464,01-SEP-88,38526,24615,0
AB344,01-AUG-97,34390,26246,0
BR264,01-APR-91,66355,53202,0
TF445,01-APR-06,28492,4865,2981
TR455,01-JAN-05,10816,6873,34
ON308,01-MAR-07,14569,7646,31
DS607,01-MAY-10,37675,28864,867
RK450,01-JAN-14,28602,22138,10102
CC482,01-JAN-12,19363,24307,2452
AB856,01-DEC-13,34120,22416,0
AB735,01-FEB-96,30438,20390,1746
YP471,01-DEC-89,58113,44075,6
RK539,01-JUN-04,68838,48523,8023
ON316,01-DEC-04,58325,25817,0
CC495,01-NOV-05,21489,12029,39
CC154,01-JUL-86,18651,9273,0
CC310,01-OCT-89,94699,63968,0
YP181,01-OCT-88,19125,12695,17
RK539,01-JAN-90,38989,21802,0
TR843,01-APR-95,34927,19978,1137
TF695,01-OCT-87,119455,52641,1226
RK738,01-FEB-09,12389,10129,0
YP768,01-FEB-11,7371,4553,12763
AB119,01-DEC-15,0,0,0
DS287,01-AUG-15,39537,39407,9
ON198,01-MAY-17,27656,21710,214
BR430,01-FEB-17,0,0,0
YP673,01-NOV-16,39937,40429,0
RK301,01-NOV-16,34375,20441,1747
TR665,01-DEC-16,42580,28599,391
DS496,01-AUG-16,0,0,0
ON469,01-OCT-16,42783,33410,9859
BR477,01-JUL-17,40601,43203,3210
YP174,01-JAN-18,35653,23724,0
YP718,01-JAN-18,33018,36694,3404
DS496,01-MAY-18,34121,42244,9232
ON384,01-JAN-17,36004,33945,0
ON176,01-APR-17,36701,38884,687
ON231,01-JUN-17,0,0,0
BR817,01-AUG-17,40166,32047,63
TF509,01-NOV-17,38668,23109,532
ON236,01-APR-17,6493,5223,4372
TF178,01-FEB-17,27150,20128,0
BR835,01-DEC-17,36834,28559,395
ON798,01-JUL-15,36058,20242,11651
CC891,01-JUL-15,33099,26173,65886
AB517,01-AUG-15,0,0,0
ON442,01-JAN-17,33774,18290,1630
ON463,01-AUG-17,44321,34145,3066
RK104,01-NOV-17,48845,27399,2506
AB517,01-MAR-17,0,0,0
ON384,01-JAN-18,39578,33814,0
AB436,01-MAR-18,49420,29343,0
TR707,01-APR-18,39952,23565,9
YP220,01-MAR-15,0,0,0
DS241,01-JAN-16,64918,41763,3362
CC482,01-JUN-18,36463,42590,27371
TF767,01-JUN-18,19117,16366,1630
ON308,01-JUN-18,0,0,0
RK450,01-SEP-15,25329,17738,8848
CC462,01-AUG-15,0,0,0
BR497,01-OCT-16,21017,17123,2
TF770,01-JAN-18,0,0,0
TR843,01-APR-17,0,0,0
CC462,01-MAY-16,0,0,0
AB436,01-MAY-18,49490,39348,0
TF664,01-JUN-18,28057,32946,8227
DS780,01-APR-18,39678,28267,0
ON893,01-JUN-17,33042,51726,45036
ON180,01-JAN-18,32488,26709,3
DS287,01-OCT-17,32133,22689,3557
AB838,01-JUN-15,35063,14948,21935
TF585,01-SEP-17,24687,30469,697
DS684,01-JUN-17,41030,42380,0
RK514,01-JUN-17,0,0,0
YP412,01-AUG-16,23005,11747,0
CC627,01-MAR-16,53453,32598,11839
TR855,01-MAR-17,20030,10911,10184
AB513,01-JUL-16,0,0,0
RK514,01-MAY-16,144,107,53
TR729,01-JUL-17,5359,5867,2708
AB517,01-JUN-16,34263,22761,904
DS641,01-APR-16,37097,24541,85
CC142,01-JUN-16,37208,25322,0
BR497,01-JAN-18,30820,16433,0
TF140,01-JUL-16,27575,19751,798
RK318,01-JUL-16,0,0,0
TF445,01-NOV-17,0,0,0
ON384,01-AUG-15,36383,29849,0
DS652,01-FEB-18,19835,30812,13393
YP471,01-OCT-16,28473,22129,0
TF767,01-NOV-17,27263,17171,1615
ON316,01-JUN-17,0,0,0
CC643,01-MAY-17,36203,34290,33936
TR548,01-JUN-18,2600,2348,672
TF172,01-APR-17,0,0,0
CC649,01-FEB-17,0,0,0
CC782,01-MAY-17,0,0,0
AB344,01-FEB-15,1197,581,126
DS884,01-AUG-15,0,0,0
CC649,01-NOV-16,25274,13221,346
CC865,01-JUL-16,68571,58705,19
YP821,01-FEB-16,0,0,0
TR235,01-JUN-18,40581,44590,6336
TR507,01-MAY-15,43454,32942,43336
TF695,01-DEC-16,36515,27277,0
DS639,01-JAN-17,33839,31677,1302
BR835,01-JAN-17,29470,23459,0
RK302,01-JAN-18,42978,32603,489
ON848,01-SEP-16,63299,54779,1248
TF770,01-JUL-16,0,0,0
DS161,01-NOV-05,20879,4945,665
DS558,01-JUL-05,31941,20786,6
DS150,01-MAY-09,12455,11939,0
AB388,01-DEC-09,27807,21658,5272
BR219,01-FEB-86,59489,46138,0
CC782,01-DEC-02,97185,50533,23645
DS546,01-MAR-08,32466,17570,51
CC154,01-OCT-06,37083,26116,6976
TF267,01-JAN-08,52618,66173,4341
AB735,01-JAN-91,131789,85663,0
BR380,01-OCT-90,13921,9992,820
CC310,01-JUN-95,43350,25891,12226
TF335,01-MAY-93,129585,72031,629
BR704,01-AUG-96,43357,29154,89
YP181,01-JUN-86,76275,66690,0
DS698,01-JAN-99,37294,31922,0
RK114,01-FEB-86,89093,39831,0
RK153,01-MAY-02,53533,40467,0
TF740,01-OCT-05,55016,45795,7467
AB590,01-JAN-09,28975,32851,123
BR312,01-NOV-06,29075,33078,51914
TF642,01-MAR-11,32652,13409,4756
CC310,01-JUN-11,28671,23626,6291
BR554,01-MAY-12,45128,45554,5715
DS416,01-MAY-88,24336,10178,31
CC482,01-NOV-87,11980,8759,249
ON727,01-MAY-99,29306,16011,2868
DS582,01-OCT-88,41007,21634,1076
TR843,01-MAY-86,24800,13108,0
YP655,01-JAN-04,41667,8753,65
AB559,01-JUL-07,30873,18749,269
RK153,01-SEP-95,31025,26042,62
ON369,01-DEC-98,60066,32165,440
BR704,01-DEC-92,8382,5010,36
RK375,01-JUN-05,30598,11660,18
ON820,01-JAN-04,31235,20390,9667
TF407,01-JAN-09,12416,13404,401
YP181,01-MAY-11,32422,20741,954
BR763,01-MAY-11,40721,20040,0
DS773,01-MAY-14,84171,90051,69
ON469,01-DEC-14,44819,24856,3247
TF611,01-FEB-15,20545,11243,13046
TR336,01-AUG-88,87946,51017,0
DS698,01-APR-09,37341,27451,8511
TF585,01-MAR-01,4795,3733,0
BR164,01-NOV-13,37690,18345,749
ON804,01-JAN-12,36752,29340,1788
TF267,01-JAN-87,65806,48365,0
AB590,01-FEB-94,110603,104763,79
YP471,01-MAY-01,57592,36338,0
DS720,01-DEC-05,62187,44482,25492
YP768,01-AUG-09,27081,9873,14384
TF177,01-JUN-10,31727,26753,32
ON231,01-SEP-12,23149,19473,3004
RK113,01-OCT-88,31899,19197,0
AB388,01-JAN-96,15947,11303,0
AB460,01-MAR-92,68578,53109,0
BR430,01-DEC-96,13055,10445,0
DS780,01-FEB-09,16096,8489,0
TR444,01-SEP-06,46148,32455,33
AB456,01-OCT-06,58374,54885,1445
TF267,01-APR-10,42542,39311,64
TR387,01-NOV-85,105169,57646,0
RK345,01-APR-92,91913,70275,1193
ON231,01-AUG-93,28014,23979,0
AB560,01-NOV-89,86870,72692,0
ON120,01-APR-00,126585,96620,0
DS161,01-SEP-09,42699,4567,10026
TR797,01-AUG-10,65868,66724,903
AB824,01-JAN-07,18580,12698,111
TR382,01-AUG-10,47199,51906,458
AB517,01-MAY-10,66755,71030,32
RK301,01-JUN-11,61616,77443,3746
BR254,01-NOV-14,33290,36258,0
ON425,01-OCT-15,44922,29161,16
BR836,01-JAN-86,78466,43690,0
ON820,01-DEC-96,34038,39931,212
BR264,01-APR-92,4715,3841,0
BR264,01-JAN-90,33857,26155,0
YP181,01-NOV-07,19135,12804,10150
BR836,01-OCT-01,35146,16873,86
YP549,01-MAY-06,31252,16675,72
ON397,01-NOV-06,37214,31373,14824
DS150,01-JAN-12,37072,26354,8949
YP549,01-MAR-13,32406,32210,0
TR791,01-SEP-91,33026,19712,0
ON893,01-NOV-91,63983,44728,0
TF611,01-NOV-98,30866,21015,18
ON506,01-JUL-95,32516,23226,0
TF359,01-JUN-89,49323,36058,574
ON369,01-AUG-99,36335,28119,2154
AB590,01-NOV-94,90299,96975,2784
CC636,01-DEC-85,28687,17782,0
ON765,01-NOV-96,37338,30165,0
CC627,01-MAY-03,46342,30859,3007
AB456,01-JUL-04,36689,34899,0
CC142,01-NOV-08,19854,18872,63
BR554,01-JUN-08,7427,3150,8668
DS698,01-JAN-80,264233,281940,0
CC849,01-SEP-92,55952,49129,2195
ON442,01-AUG-86,95296,44990,0
RK301,01-APR-89,45480,44458,17
BR772,01-MAR-93,79705,42142,0
TR336,01-MAY-88,67637,29621,0
DS378,01-JUL-95,29508,29595,2806
AB141,01-JUN-14,27392,18160,0
TF143,01-NOV-86,73421,42446,0
DS241,01-MAY-96,84580,80673,0
ON333,01-SEP-17,0,0,0
TR393,01-AUG-15,50533,26206,0
TR197,01-NOV-15,42717,43614,613
BR139,01-AUG-17,21300,12187,3119
TF850,01-JUN-97,33596,42591,0
TF143,01-FEB-88,14923,8046,0
TF143,01-FEB-91,80265,58481,0
AB824,01-JAN-01,82338,79402,11455
AB824,01-SEP-01,61348,56868,10844
CC462,01-JAN-99,58139,43444,1116
CC462,01-DEC-01,41927,38378,42832
RK403,01-NOV-07,54896,37895,12894
TF740,01-JUL-99,75096,37542,1808
BR819,01-JUL-88,42471,21869,0
TR387,01-OCT-96,36624,36113,168
RK153,01-JUN-96,11212,10247,0
TF172,01-FEB-95,56487,56455,14
TF172,01-JUL-97,2436,2300,0
TF172,01-DEC-99,33720,22306,0
RK153,01-AUG-05,3224,2726,0
TF172,01-APR-07,39127,26742,849
YP181,01-APR-86,48617,36743,0
CC482,01-AUG-05,33631,19796,1049
AB388,01-JAN-87,60707,30543,0
DS698,01-JUN-96,22569,9178,149
DS698,01-AUG-98,46581,32561,0
BR710,01-NOV-06,39042,24500,370
CC504,01-JUN-03,35868,34032,201
RK345,01-FEB-97,59678,33309,1161
ON397,01-OCT-07,52950,34750,6830
ON397,01-OCT-90,55368,32427,884
CC782,01-FEB-04,38653,17312,34
CC504,01-JUL-06,42546,27118,16626
TF267,01-NOV-86,63557,33614,0
CC504,01-FEB-10,20455,12115,12443
DS698,01-APR-85,98318,54548,184
CC782,01-JUL-12,69704,43003,1424
CC504,01-JAN-14,25558,26516,12993
DS698,01-JUN-91,49232,41240,0
DS241,01-JUN-93,43171,33193,0
TF695,01-DEC-85,76958,47384,1128
ON120,01-SEP-11,52854,45688,1756
TR701,01-JAN-03,44634,36271,1054
AB460,01-NOV-00,91410,25394,427
YP577,01-AUG-02,31333,10262,5794
AB460,01-DEC-11,51641,31125,1109
CC310,01-OCT-92,97365,52978,14365
RK539,01-APR-00,68710,37914,0
RK539,01-SEP-00,66318,24501,0
DS582,01-AUG-14,36498,83420,42988
TF611,01-SEP-00,35238,27335,0
RK539,01-AUG-93,95943,79674,0
AB590,01-SEP-13,16721,43738,2034
ON120,01-DEC-86,34435,26279,0
TF611,01-JUN-07,32065,19303,29
ON120,01-JUL-96,124299,106933,0
CC310,01-FEB-90,77362,44447,0
ON120,01-OCT-05,119101,55718,291
RK114,01-OCT-04,68436,67037,14864
YP203,01-JUN-12,81946,83033,6400
BR159,01-JAN-14,22723,10734,7915
RK789,01-AUG-08,30708,20852,41
CC565,01-OCT-05,19314,20204,38
YP166,01-OCT-06,27519,6016,35
TR444,01-OCT-10,26485,9922,5868
RK794,01-DEC-10,40140,15829,7350
YP203,01-JUN-07,75318,57096,0
TR135,01-APR-13,45432,29349,1737
BR763,01-JAN-09,33985,19332,101
CC142,01-DEC-13,51265,36226,0
AB838,01-APR-04,47555,13346,122
AB838,01-NOV-12,88914,66111,7722
BR554,01-JUL-07,10999,6298,14635
ON804,01-APR-99,68613,40215,0
BR832,01-JAN-10,27797,26476,0
BR832,01-OCT-10,57835,80763,1162
DS378,01-FEB-89,26500,32908,0
ON804,01-AUG-05,45779,46558,700
DS416,01-MAR-05,19027,13974,13555
AB735,01-DEC-88,123982,98250,0
BR832,01-OCT-13,44245,27203,403
DS378,01-OCT-95,49637,31922,3709
RK301,01-FEB-90,111871,93059,0
DS234,01-AUG-06,36482,19393,3891
ON575,01-JUL-98,47149,42436,0
YP821,01-JUN-02,82191,41510,23541
AB735,01-FEB-00,64439,48085,0
ON765,01-SEP-04,28296,15295,128
YP471,01-OCT-14,38825,29666,0
DS378,01-OCT-04,19405,27641,3184
TR455,01-MAY-92,29731,28996,265
TR382,01-JAN-06,13871,9475,1557
TF149,01-DEC-01,18438,12432,0
DS773,01-APR-97,26116,24595,0
BR264,01-MAR-90,72996,51016,0
BR264,01-MAY-92,32080,18862,0
TR336,01-JAN-06,12948,8792,0
RK514,01-FEB-14,24948,14135,0
TF407,01-MAR-93,130194,59378,56
TF407,01-JAN-94,137117,89139,0
AB560,01-JUN-87,75328,40313,270
ON231,01-NOV-06,27329,36721,16313
TF149,01-NOV-13,22454,14389,220
AB560,01-MAR-99,33649,20446,0
ON231,01-JUN-95,41767,39751,0
BR254,01-NOV-06,52218,30628,39
RK113,01-AUG-10,16952,7020,1870
ON804,01-APR-01,115238,81246,1506
YP412,01-DEC-10,19231,14209,75
BR430,01-AUG-13,40840,38539,39
RK301,01-SEP-14,48786,44468,1724
RK301,01-MAR-02,59359,39771,0
ON316,01-AUG-02,104042,93237,0
YP676,01-OCT-08,21080,17802,60847
AB540,01-JUL-11,55644,42072,93
TR811,01-SEP-12,84482,66811,13542
CC782,01-JUN-15,0,0,0
TF740,01-OCT-96,43182,53819,1048
YP220,01-SEP-91,96109,78820,0
YP468,01-NOV-06,30048,23390,0
BR273,01-DEC-08,21601,20577,988
TF335,01-MAY-97,104229,97602,3102
DS698,01-JUN-77,97991,77080,0
DS698,01-AUG-75,703274,421600,0
YP647,01-AUG-97,35434,32150,108
TF740,01-JUN-78,224413,171360,0
TF695,01-FEB-88,36138,20718,682
AB119,01-JUL-04,45780,45569,57
YP220,01-MAY-05,18022,15656,1686
TR331,01-FEB-91,55179,44426,0
AB560,01-FEB-90,51013,31127,0
DS496,01-NOV-05,19109,16469,0
CC435,01-OCT-07,7068,3145,16704
TF149,01-OCT-10,55934,51053,25390
YP821,01-FEB-06,45764,19718,0
TR843,01-APR-96,32246,22890,1749
CC653,01-AUG-92,10835,5629,5904
DS652,01-DEC-97,54055,22203,0
RK539,01-OCT-92,38426,35244,0
BR710,01-FEB-76,353325,317900,0
AB735,01-AUG-04,49763,59844,2761
DS441,01-AUG-06,47198,42681,0
YP577,01-JAN-01,25592,13444,2252
TR336,01-MAY-07,63097,49264,17329
TR701,01-APR-92,35541,25651,639
ON397,01-FEB-02,37914,21601,1111
YP471,01-MAR-02,27061,14484,0
BR164,01-MAR-15,8784,4364,1707
BR273,01-SEP-15,0,0,0
ON893,01-JUL-88,22186,16653,0
BR836,01-NOV-90,60126,39387,0
ON120,01-NOV-92,107252,61748,0
BR264,01-FEB-96,40792,33869,0
TR797,01-NOV-03,29863,22740,2893
BR772,01-MAY-08,53957,19159,228
YP647,01-NOV-07,15990,4913,995
RK738,01-MAY-08,15870,5783,23
TF222,01-JUN-10,34477,20545,858
CC669,01-APR-10,33988,41891,391
AB295,01-APR-10,62610,26721,79
YP220,01-OCT-91,62194,40455,0
AB460,01-OCT-86,39266,32910,0
RK153,01-SEP-83,548865,407296,0
TF533,01-NOV-05,31500,18776,67
CC310,01-OCT-08,22633,15642,2535
TR694,01-AUG-09,23246,11680,5471
TF222,01-JUN-09,17132,8117,5541
YP203,01-OCT-10,50904,29082,892
TR584,01-AUG-15,49731,32051,0
TR758,01-JAN-91,20218,18026,0
RK113,01-SEP-98,40990,24970,0
YP220,01-DEC-93,71994,40004,0
AB735,01-JUN-96,86456,63893,2972
AB735,01-JAN-94,131209,72748,1648
TR387,01-OCT-95,36985,26177,124
ON727,01-DEC-85,52580,38006,1278
DS887,01-JUN-07,48386,41031,586
DS378,01-MAY-06,57533,74499,2070
TR135,01-NOV-11,42919,21695,2553
TF267,01-MAR-84,122688,113599,0
YP676,01-JAN-81,25674,26910,0
DS698,01-SEP-90,38426,16656,119
TR843,01-APR-92,54641,23794,193
ON231,01-NOV-87,54124,29439,84
CC782,01-JUN-04,51764,33295,134
AB540,01-MAR-07,18882,6164,433
CC565,01-JUL-15,23801,18212,249
YP493,01-DEC-15,44020,32358,0
YP647,01-MAY-15,53770,32043,4584
TR516,01-AUG-16,32412,25160,2
CC891,01-AUG-16,16484,23758,56282
TR797,01-SEP-16,0,0,0
AB590,01-MAY-18,49230,43491,1422
YP468,01-MAY-16,40426,27125,3400
AB460,01-AUG-17,51121,31387,0
CC374,01-SEP-17,26089,37685,17097
TR507,01-JAN-17,33663,34538,47452
YP490,01-NOV-17,44468,34741,23
TR235,01-JAN-17,50976,38216,4917
BR254,01-FEB-17,29864,22144,49
TR855,01-FEB-17,19639,12682,13102
CC565,01-MAY-17,32977,28400,5950
YP166,01-JUN-17,0,0,0
CC627,01-JAN-17,30712,19875,6729
TR658,01-MAY-17,35960,31088,3
RK128,01-NOV-17,23004,41683,45615
AB517,01-MAR-17,37578,31314,2548
TF614,01-MAR-18,33363,18048,0
AB590,01-MAR-18,37518,38965,2285
CC636,01-APR-18,38562,42688,21857
TR455,01-APR-18,30290,18414,139
BR312,01-NOV-15,22682,33818,37314
TR235,01-SEP-17,47141,47314,6623
YP355,01-NOV-17,14777,11454,3329
YP166,01-JAN-16,25537,15802,12326
BR817,01-JAN-16,40117,33182,0
RK153,01-APR-16,37567,25715,0
CC495,01-OCT-91,93402,50054,0
BR264,01-SEP-98,27960,20558,300
CC872,01-MAY-88,21047,20782,0
CC495,01-OCT-92,76427,69031,0
DS773,01-JAN-08,29453,37038,0
DS378,01-OCT-94,42141,25246,0
ON804,01-APR-87,36798,35477,0
AB735,01-MAR-88,66813,53410,0
YP821,01-JUN-99,53321,42979,796
AB735,01-OCT-91,113201,64617,0
YP471,01-AUG-91,71450,55731,0
ON506,01-AUG-86,67416,49022,0
ON506,01-NOV-85,67605,49520,0
ON506,01-AUG-96,37275,21621,0
CC154,01-DEC-98,44081,28865,0
TR235,01-FEB-01,44581,43565,0
ON829,01-NOV-08,76552,38520,2635
RK128,01-JAN-09,18135,8919,5296
YP768,01-APR-10,16164,9700,18355
YP412,01-JAN-91,3195,2071,0
DS234,01-DEC-89,86019,52094,23153
YP534,01-AUG-08,13694,5503,4005
YP534,01-SEP-08,16502,7206,2705
CC883,01-APR-87,27402,16235,31
RK514,01-OCT-89,56232,28453,0
DS105,01-MAY-09,10054,17115,444
CC154,01-OCT-91,7580,5562,0
TR400,01-JUN-87,41412,37633,10
YP785,01-APR-12,26768,13460,21003
TR753,01-JAN-05,38788,10811,64
AB735,01-OCT-06,55993,48357,6711
ON417,01-AUG-02,830,502,0
BR772,01-FEB-86,76939,59276,0
BR312,01-JUL-11,7504,36847,30187
BR772,01-NOV-91,79973,56189,0
CC646,01-AUG-09,23990,10275,3793
DS441,01-NOV-05,30655,11602,21
DS161,01-AUG-04,44102,21709,0
DS161,01-AUG-10,25147,19883,13633
DS161,01-FEB-12,16102,13359,2636
YP174,01-NOV-12,17245,23179,319
RK153,01-FEB-83,304852,281300,0
TF611,01-NOV-88,47694,44142,42
ON369,01-MAY-80,241004,235200,0
ON397,01-OCT-76,252732,277200,0
CC782,01-SEP-76,247295,247520,0
YP534,01-JUL-82,19507,12040,0
YP373,01-DEC-07,31704,39627,1753
BR710,01-JUL-83,74682,59349,60
TF267,01-JUL-80,453825,457920,0
TF267,01-NOV-80,481015,469480,0
YP676,01-FEB-82,32680,39600,0
TF267,01-APR-78,47359,51700,0
ON893,01-FEB-91,31867,29340,341
RK114,01-SEP-84,60050,49961,0
TF143,01-MAR-81,193666,140070,0
RK404,01-NOV-74,6800,0,0
CC849,01-FEB-88,6751,3357,34
RK114,01-JAN-93,41908,40298,6794
CC636,01-MAY-94,32783,27654,838
DS241,01-OCT-78,423344,288360,0
TF695,01-JAN-78,469460,420000,0
BR819,01-SEP-77,491669,343070,0
AB742,01-JUN-91,88208,38128,0
CC479,01-FEB-08,37273,21493,145
YP109,01-DEC-13,47295,8911,0
AB323,01-JUN-14,53731,29194,0
ON788,01-OCT-14,45352,24005,0
BR433,01-NOV-08,23031,20892,0
BR433,01-MAY-14,38508,14053,798
ON575,01-MAR-10,58629,39286,57
ON663,01-MAR-07,24172,15743,74
CC649,01-MAY-12,53532,25775,2612
CC435,01-MAY-13,32269,46987,0
TF695,01-SEP-14,47122,25108,0
BR763,01-JUN-17,29985,27450,9684
TF566,01-AUG-15,0,0,0
BR312,01-MAY-15,35881,19964,85324
YP655,01-APR-15,63235,67981,7513
RK153,01-APR-15,43435,25995,0
DS186,01-JUN-15,33241,21047,0
ON397,01-OCT-97,30734,32585,688
TF740,01-FEB-89,11116,5388,0
YP467,01-JUL-93,32272,26664,7305
BR430,01-OCT-88,58758,29613,58
TR701,01-FEB-05,17622,21414,1416
YP693,01-JAN-06,16489,4149,47
RK403,01-FEB-83,227741,163200,0
TR516,01-SEP-94,42586,39024,136
YP737,01-AUG-07,39173,35977,156
YP676,01-JUL-10,10320,54304,46179
YP861,01-DEC-10,32386,39139,3784
YP471,01-NOV-14,46077,24216,0
AB590,01-JUL-87,126796,82917,78
YP467,01-JUN-87,18370,10413,20
TF172,01-APR-92,61722,49437,273
ON727,01-JUN-98,42035,26470,584
AB257,01-MAY-81,49744,22100,23
TF585,01-DEC-97,41832,29934,56
BR430,01-DEC-91,62187,47232,683
RK514,01-AUG-89,14544,7288,0
RK514,01-APR-91,21941,15241,0
TR331,01-MAY-07,48752,39955,177
CC462,01-JAN-16,0,0,0
YP552,01-FEB-16,30581,31717,8
ON788,01-MAY-16,33039,34996,0
YP203,01-JUN-16,66269,46036,13478
RK361,01-JAN-16,39502,33907,20773
RK738,01-NOV-17,21432,20051,10702
RK453,01-DEC-17,38895,31563,6709
ON506,01-MAY-16,0,0,0
TF410,01-APR-18,0,0,0
YP821,01-OCT-16,18476,14636,3045
ON425,01-NOV-16,46094,24858,0
CC565,01-JUL-16,40715,23982,3506
AB625,01-JAN-16,59016,36416,46
RK134,01-APR-18,11786,7940,0
TR235,01-DEC-17,55315,54113,7072
AB295,01-JUL-17,17414,14377,134
RK864,01-SEP-16,41348,36523,0
AB513,01-MAR-16,0,0,0
BR601,01-JAN-16,0,0,0
AB625,01-MAY-15,49238,35018,0
DS773,01-MAR-16,17829,12513,0
YP203,01-JUL-17,60685,57004,12626
